stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞形變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
國中,,,A2,,1200-學校-1,envelope,/ˋɛnvə͵lop/,信封,She put the letter in an envelope and mailed it.,她把信放進信封裡寄了出去。,,,,,,,,,,,,(n.),n.複數：envelopes,,,,,,,,,,Z6Ngpad_dFs
國中,,,A1,,1200-學校-1,eraser,/ɪˋresɚ/,橡皮擦,I need an eraser to correct my mistakes.,我需要一塊橡皮擦來修正我的錯誤。,,,,,,,,,,,,(n.),,,,,,,,,,,Z6Ngpad_dFs
國中,,,A1,,1200-學校-1,glasses,/ˋglæsɪz/,眼鏡,He wears glasses to help him see better.,他戴眼鏡來幫助他看得更清楚。,,,,,,,,,,,,(n.),,,,,,,,,,,Z6Ngpad_dFs
國中,,,C2,,1200-學校-1,glue,/glu/,膠水,Use glue to stick the paper together.,用膠水把紙粘在一起。,,,,,,,,,,,,(n.),,,,,,,,,,,Z6Ngpad_dFs
國中,,,A1,,1200-學校-1,letter,/ˋlɛtɚ/,信,She wrote a long letter to her friend.,她給朋友寫了一封長信。,,,,,,,,,,,,(n.),n.複數：letters,,,,,,,,,,Z6Ngpad_dFs
國中,,,A2,,1200-學校-2,map,/mæp/,地圖,We used a map to find our way in the city.,我們用地圖在城市裡找到了路。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,,,1200-學校-2,marker,[`mɑrkɚ],麥克筆,Please use a red marker to circle the answer.,請用紅色的麥克筆圈出答案。,,,,,,,,,,,,(n.),n.複數：markers,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,notebook,/ˋnot͵bʊk/,筆記本,I write down important things in my notebook.,我在筆記本上記下重要的事情。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,page,/pedʒ/,頁,Turn to page 50 in your textbook.,翻到課本的第50頁。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,paper,/ˋpepɚ/,紙,Please write your answers on the paper.,請把答案寫在紙上。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,pen,/pɛn/,筆,Can I borrow your pen?,我可以借你的筆嗎？,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,pencil,/ˋpɛns!/,鉛筆,She sharpened her pencil before starting the test.,她在考試前削尖了鉛筆。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,picture,/ˋpɪktʃɚ/,照片,The picture on the wall is beautiful.,牆上的照片很漂亮。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,postcard,"[`post,kɑrd]",明信片,I sent a postcard from Japan.,我從日本寄了一張明信片。,,,,,,,,,,,,(n.),n.複數：postcards,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,present,/ˋprɛznt/,出席,All the students are present today.,今天所有學生都到齊。,,,,,,,,,,,,(adj.),,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,ruler,/ˋrulɚ/,統治者；尺,The ruler measured the length of the desk.,這把尺測量了桌子的長度。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,workbook,"[`wɝk,bʊk]",練習冊,I need to finish my math workbook.,我需要完成我的數學練習冊。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,course,/kors/,課程,She is taking a course in photography.,她正在上攝影課。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,art,/ɑrt/,藝術,She studies art at university.,她在大學學習藝術。,,,,,,,,,,,,(n.),n.複數：arts,,,,,,,,,,cg4XPgxZExs
國中,,,,,1200-學校-2,Chinese,[tʃaɪ`niz],中文,I am learning to speak Chinese at school.,我正在學校學習說中文。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,,,1200-學校-2,English,/ˋɪŋglɪʃ/,英語,She is learning English as a second language.,她正在把英語作為第二語言學習。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A2,,1200-學校-2,history,/ˋhɪstərɪ/,歷史,History teaches us about the past.,歷史教我們了解過去。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,language,/ˋlæŋgwɪdʒ/,語言,English is an international language.,英語是一種國際語言。,,,,,,,,,,,,(n.),n.複數：languages,,,,,,,,,,cg4XPgxZExs
國中,,,,,1200-學校-2,math (mathematics),/mæθ/,數學,I enjoy solving math problems.,我喜歡解數學題。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,A1,,1200-學校-2,music,/ˋmjuzɪk/,音樂,I enjoy listening to classical music.,我喜歡聽古典音樂。,,,,,,,,,,,,(n.),,,,,,,,,,,cg4XPgxZExs
國中,,,,,1200-學校-3,PE (physical education),[ˌpiːˈiː],名詞,I enjoy playing basketball in PE class.,我喜歡上體育課時打籃球。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,science,/ˋsaɪəns/,科學,Science helps us understand the world.,科學幫助我們了解世界。,,,,,,,,,,,,(n.),n.複數：sciences,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,classmate,/ˋklæs͵met/,同學,My classmate helped me with the homework.,我的同學幫助我完成了作業。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,friend,/frɛnd/,朋友,She is my best friend.,她是我最好的朋友。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,student,/ˋstjudnt/,學生,The student studied hard for the exam.,學生努力準備考試。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,teacher,/ˋtitʃɚ/,導師；班導師,Our homeroom teacher is very kind.,我們的班導師很親切。,2,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,answer,/ˋænsɚ/,答案,What is the answer to this question?,這個問題的答案是什麼？,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,ask,/æsk/,詢問,She asked me a question.,她問了我一個問題。,,,,,,,,,,,,(v.),v.過去式：asked；過去分詞：asked；現在分詞：asking,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,explain,/ɪkˋsplen/,說明,Can you explain why you were late?,你能解釋一下為什麼遲到嗎？,,,,,,,,,,,,(v.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,fail,/fel/,失敗,He didn’t want to fail the exam.,他不想考試不及格。,,,,,,,,,,,,(v.),,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,learn,/lɝn/,學習,You should learn from your mistakes.,你應該從錯誤中學習。,,,,,,,,,,,,(v.),v.過去式：learned；過去分詞：learned；現在分詞：learning,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,listen,/ˋlɪsn/,聽,Listen carefully to the teacher’s instructions.,認真聽老師的指示。,,,,,,,,,,,,(v.),v.過去式：listened；過去分詞：listened；現在分詞：listening,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,mark,/mɑrk/,標記,She made a mark on the paper.,她在紙上做了一個標記。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,pass,/pæs/,通過,The car passed us on the highway.,汽車在高速公路上超過了我們。,,,,,,,,,,,,(v.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,practice,/ˋpræktɪs/,練習,Practice makes perfect.,熟能生巧。,,,,,,,,,,,,(n.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,prepare,/prɪˋpɛr/,準備,She is preparing dinner for her family.,她正在為家人準備晚餐。,,,,,,,,,,,,(v.),v.過去式：prepared；過去分詞：prepared；現在分詞：preparing,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,read,/rid/,閱讀,She likes to read books in her free time.,她喜歡在空閒時間讀書。,,,,,,,,,,,,(v.),,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-3,repeat,/rɪˋpit/,重複,Can you repeat what you just said?,你能重複一下剛才說的話嗎？,,,,,,,,,,,,(v.),v.過去式：repeated；過去分詞：repeated；現在分詞：repeating,,,,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,say,/se/,說,What did he say to you?,他對你說了什麼？,,,,,,,,,,,,(v.),v.過去式：said；過去分詞：said；現在分詞：saying,,"tell, speak",,,,,,,,mVI16156vmg
國中,,,A1,,1200-學校-3,speak,/spik/,講話,Can you speak English?,你會說英語嗎？,,,,,,,,,,,,(v.),v.過去式：spoke；過去分詞：spoken；現在分詞：speaking,,,,,,,,,,mVI16156vmg
國中,,,A2,,1200-學校-4,spell,/spɛl/,拼寫,How do you spell your name?,你的名字怎麼拼寫？,,,,,,,,,,,,(v.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,study,/ˋstʌdɪ/,學習,She studies every night to improve her grades.,她每晚學習以提高成績。,,,,,,,,,,,,(v.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,talk,/tɔk/,說話,They talked about their plans for the weekend.,他們談論了週末的計劃。,,,,,,,,,,,,(v.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,teach,/titʃ/,教導,She teaches English at a local school.,她在當地一所學校教英語。,,,,,,,,,,,,(v.),v.過去式：taught；過去分詞：taught；現在分詞：teaching,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,understand,/͵ʌndɚˋstænd/,了解,I don’t understand what you mean.,我不明白你的意思。,,,,,,,,,,,,(v.),v.過去式：understood；過去分詞：understood；現在分詞：understanding,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,write,/raɪt/,寫,I need to write a letter to my friend.,我需要寫一封信給我的朋友。,,,,,,,,,,,,(v.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,draw,/drɔ/,拉,He drew the curtains to let in some light.,他拉開窗簾讓一些光線進來。,,,,,,,,,,,,(v.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,example,/ɪgˋzæmp!/,例子,Can you give me an example of what you mean?,你能舉個例子說明你的意思嗎？,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,A2,,1200-學校-4,exercise,/ˋɛksɚ͵saɪz/,運動,Regular exercise is good for your health.,規律運動對健康有益。,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,A2,,1200-學校-4,grade,/gred/,分數,She got an A grade on her math test.,她的數學考試得了A。,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,homework,/ˋhom͵wɝk/,作業,I finished my homework before dinner.,我在晚餐前完成了作業。,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,B1,,1200-學校-4,knowledge,/ˋnɑlɪdʒ/,知識,Knowledge is power.,知識就是力量。,,,,,,,,,,,,(n.),n.複數：knowledges,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,lesson,/ˋlɛsn/,課,Today’s lesson is about grammar.,今天的課是關於語法的。,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,problem,/ˋprɑbləm/,問題,We need to solve this problem quickly.,我們需要迅速解決這個問題。,,,,,,,,,,,,(n.),n.複數：problems,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,question,/ˋkwɛstʃən/,問題,Do you have any questions about the lesson?,你對這堂課有什麼問題嗎？,,,,,,,,,,,,(n.),,,,silly,,,,,,,ma36uY3fDv8
國中,,,A2,,1200-學校-4,quiz,/kwɪz/,小考,We had a surprise quiz in class today.,今天班上有一場突擊小考。,,,,,,,,,,,,(n.),n.複數：quizzes,,,,,,,,,,ma36uY3fDv8
國中,,,A2,,1200-學校-4,story,/ˋstorɪ/,故事,She told me a funny story.,她告訴我一個有趣的故事。,,,,,,,,,,,,(n.),n.複數：stories,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-學校-4,test,/tɛst/,測驗,We have a math test tomorrow.,我們明天有數學測驗。,,,,,,,,,,,,(n.),,,,,,,,,,,ma36uY3fDv8
國中,,,A1,,1200-地點與位置-1,here,/hɪr/,在這裡,Come here and see what I found!,過來看看我找到了什麼！,,,,,,,,,,,,(adv.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,there,/ðɛr/,那裡,Is there anyone in the room?,房間裡有人嗎？,,,,,,,,,,,,(adv.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,back,/bæk/,背部,She leaned back in her chair.,她靠在椅子背上。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,front,/frʌnt/,前面的,The car stopped in front of the house.,車停在房子前面。,,,,,,,,,,,,(adj.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,left,/lɛft/,左邊的,Turn left at the corner.,在拐角處向左轉。,,,,,,,,,,,,(adj.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,middle,/ˋmɪd!/,中間的,The book is on the middle shelf.,書在中間的架子上。,,,,,,,,,,,,(adj.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,right,/raɪt/,正確的,You are absolutely right.,你完全正確。,,,,,,,,,,,,(adj.),,,,,write (寫),,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,east,/ist/,東方,The sun rises in the east.,太陽從東方升起。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,west,/wɛst/,西方,The sun sets in the west.,太陽在西方落下。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,south,/saʊθ/,南方,The weather is warmer in the south.,南方的天氣比較暖和。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,north,/nɔrθ/,北方,Canada is located to the north of the United States.,加拿大位於美國的北方。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,top,/tɑp/,上面,The mountain’s top is covered with snow.,山頂覆蓋著雪。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,B2,,1200-地點與位置-1,bakery,/ˋbekərɪ/,麵包店,The bakery sells fresh bread every morning.,麵包店每天早上都賣新鮮麵包。,,,,,,,,,,,,(n.),n.複數：bakeries,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,bank,/bæŋk/,銀行,I need to go to the bank to deposit some money.,我需要去銀行存一些錢。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,beach,/bitʃ/,沙灘,We spent the day at the beach.,我們在沙灘上度過了一整天。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,bookstore,"[`bʊk,stɔr]",書店,I like to read books at the bookstore.,我喜歡在書店看書。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,church,/tʃɝtʃ/,教堂,The wedding was held in the church.,婚禮在教堂舉行。,,,,,,,,,,,,(n.),n.複數：churches,,,,,,,,,,XPo_e6_AhhY
國中,,,A2,,1200-地點與位置-1,department store,"[dɪ`pɑrtmənt ,stɔr]",百貨公司,Let's go shopping at the department store.,我們去百貨公司購物吧。,,,,,,,,,,,,(n.),,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,factory,/ˋfæktərɪ/,工廠,The factory produces thousands of products daily.,這家工廠每天生產數千件產品。,,,,,,,,,,,,(n.),n.複數：factories,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-1,hospital,/ˋhɑspɪt!/,醫院,She works at the hospital as a nurse.,她在醫院當護士。,,,,,,,,,,,,(n.),n.複數：hospitals,,,,,,,,,,XPo_e6_AhhY
國中,,,A1,,1200-地點與位置-2,hotel,/hoˋtɛl/,旅館,We stayed at a nice hotel during our trip.,我們旅行期間住在一家不錯的旅館。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,market,/ˋmɑrkɪt/,市場,We bought fresh vegetables at the local market.,我們在當地市場買了新鮮的蔬菜。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,museum,/mjuˋzɪəm/,博物館,We visited the art museum last weekend.,上週末我們參觀了藝術博物館。,,,,,,,,,,,,(n.),n.複數：museums,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,office,/ˋɔfɪs/,辦公室,I work in an office downtown.,我在市中心的一間辦公室工作。,,,,,,,,,,,,(n.),n.複數：offices,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,park,/pɑrk/,公園,We went for a walk in the park.,我們去公園散步了。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,pool,/pul/,水塘,The children swam in the pool.,孩子們在水塘裡游泳。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,post office,/ˈpoʊst ˌɔfɪs/,郵局,I need to go to the post office to send a package.,我需要去郵局寄包裹。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,restroom,/ˋrɛst͵rum/,洗手間,Where is the nearest restroom?,最近的洗手間在哪裡？,,,,,,,,,,,,(n.),n.複數：restrooms,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,restaurant,/ˋrɛstərənt/,餐廳,We had dinner at a nice restaurant.,我們在一間不錯的餐廳吃了晚餐。,,,,,,,,,,,,(n.),n.複數：restaurants,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,shop,/ʃɑp/,商店,I went to the shop to buy groceries.,我去商店買雜貨。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,B1,,1200-地點與位置-2,store,/stor/,商店,I bought groceries at the store.,我在商店買了雜貨。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,supermarket,/ˋsupɚ͵mɑrkɪt/,超市,We went to the supermarket to buy groceries.,我們去超市買雜貨。,,,,,,,,,,,,(n.),n.複數：supermarkets,,,,,,,,,,o4huSOXYbKg
國中,,,B1,,1200-地點與位置-2,temple,/ˋtɛmp!/,廟宇,The temple is a popular tourist attraction.,這座廟宇是熱門的旅遊景點。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A2,,1200-地點與位置-2,theater,/ˋθɪətɚ/,電影院,We went to the theater to watch a movie.,我們去電影院看電影。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,zoo,/zu/,動物園,We visited the zoo and saw many animals.,我們參觀了動物園，看到了許多動物。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,city,/ˋsɪtɪ/,城市,New York is a bustling city.,紐約是一個繁忙的城市。,,,,,,,,,,,,(n.),n.複數：cities,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,country,/ˋkʌntrɪ/,國家,Japan is a beautiful country.,日本是一個美麗的國家。,,,,,,,,,,,,(n.),n.複數：countries,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,farm,/fɑrm/,農場,They live on a farm in the countryside.,他們住在鄉下的農場。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,place,/ples/,地方,This is a nice place to relax.,這是個放鬆的好地方。,,,,,,,,,,,,(n.),,,,,,,,,,,o4huSOXYbKg
國中,,,A1,,1200-地點與位置-2,town,/taʊn/,城鎮,The town is small but charming.,這個城鎮雖小但迷人。,,,,,,,,,,,,(n.),n.複數：towns,,,,,,,,,,o4huSOXYbKg
國中,,,,,1200-交通工具-1,airplane (plane),/ˋɛr͵plen/,飛機,The airplane took off on time.,飛機準時起飛了。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,,,1200-交通工具-1,bicycle (bike),/ˋbaɪsɪk!/,腳踏車,He rides his bicycle to work every day.,他每天騎腳踏車上班。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,boat,/bot/,船,They went fishing by boat.,他們乘船去釣魚。,,,,,,,,,,,,(n.),n.複數：boats,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,bus,/bʌs/,公車,I take the bus to school every day.,我每天搭公車去學校。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,car,/kar/,車子,He drives a red sports car.,他開著一輛紅色跑車。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,motorcycle,/ˋmotɚ͵saɪk!/,摩托車,He rides his motorcycle to work every day.,他每天騎摩托車上班。,,,,,,,,,,,,(n.),n.複數：motorcycles,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,scooter,/ˋskutɚ/,摩托車,He rides a scooter to work every day.,他每天騎摩托車上班。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,ship,/ʃɪp/,船,The ship sailed across the ocean.,船隻橫渡了海洋。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,taxi,/ˋtæksɪ/,計程車,We took a taxi to the airport.,我們搭計程車去機場。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,train,/tren/,訓練,She is training for the marathon.,她正在為馬拉松訓練。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,B1,,1200-交通工具-1,truck,/trʌk/,卡車,The truck delivered goods to the store.,卡車把貨物送到商店。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,airport,/ˋɛr͵port/,機場,We arrived at the airport early.,我們很早就到了機場。,,,,,,,,,,,,(n.),n.複數：airports,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,station,/ˋsteʃən/,車站,The train station is just around the corner.,火車站就在轉角處。,,,,,,,,,,,,(n.),n.複數：stations,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,block,/blɑk/,街區,It’s just two blocks away from here.,這裡離那裡只有兩個街區。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,bridge,/brɪdʒ/,橋,The bridge connects the two cities.,這座橋連接著兩座城市。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,B1,,1200-交通工具-1,sidewalk,/ˋsaɪd͵wɔk/,人行道,We walked along the sidewalk to the store.,我們沿著人行道走到商店。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,traffic,/ˋtræfɪk/,交通,The traffic was heavy during rush hour.,尖峰時段交通擁堵。,,,,,,,,,,,,(n.),,,,,,,,,,,hV4caVToeMQ
國中,,,A2,,1200-交通工具-1,arrive,/əˋraɪv/,到達,We arrived at the station on time.,我們準時到達了車站。,,,,,,,,,,,,(v.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,cross,/krɔs/,穿過,Be careful when you cross the street.,過馬路時要小心。,,,,,,,,,,,,(v.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-1,drive,/draɪv/,開車,He drives to work every day.,他每天開車上班。,,,,,,,,,,,,(v.),,,,,,,,,,,hV4caVToeMQ
國中,,,A1,,1200-交通工具-2,fly,/flaɪ/,飛,Birds can fly high in the sky.,鳥兒可以在天空中高飛。,,,,,,,,,,,,(v.),,,,,,,,,,,d36Yz2h-5zY
國中,,,B1,,1200-交通工具-2,land,/lænd/,土地,The farmer owns a large piece of land.,農夫擁有一大片土地。,,,,,,,,,,,,(n.),,,,,,,,,,,d36Yz2h-5zY
國中,,,A1,,1200-交通工具-2,ride,/raɪd/,騎,She likes to ride her bike in the park.,她喜歡在公園裡騎自行車。,,,,,,,,,,,,(v.),,,,,,,,,,,d36Yz2h-5zY
國中,,,B1,,1200-交通工具-2,sail,/sel/,航行,They decided to sail across the ocean.,他們決定航行穿越海洋。,,,,,,,,,,,,(v.),,,,,,,,,,,d36Yz2h-5zY
